user_id,email,creation_date,last_activity_date,firstname,lastname,address,canal,country,gender,age_group,churn,order_count,total_amount,total_item,last_transaction,platform,event_count,session_count,last_event,days_since_creation,days_since_last_activity,days_last_event
96a0341c-dc22-45a9-9774-674599aa4964,4df80631e322421fd4baa063ac182388c535fef3,2022-07-25 00:00:00,2023-06-04 19:57:29,Patrick,Reyes,"60384 Curry Wells
Edwardsville, TN 76894",WEBAPP,SPAIN,0,0,1,1,96,3,2023-06-06 07:08:48,other,1,1,2023-06-08 19:11:53,546,232,228
835b0d99-68d0-4819-af43-358a4c4652ff,d6b362be396bff2805b36daace7c86f6d714adfd,2022-08-29 00:00:00,2023-06-06 22:37:39,Steven,Owens,"483 Vickie Court Apt. 463
Port Matthewtown, ID 89050",WEBAPP,FR,1,1,0,1,34,2,2023-06-03 01:21:29,other,1,1,2023-06-06 23:07:29,511,230,230
bda89f7f-c90d-471b-bcdf-03fe94e3f64f,63403db5a5d112987fc38d88a948c37c1dcfd3fc,2022-09-12 00:00:00,2023-06-07 16:51:30,Andrew,Johnson,"2452 Karen Loop
Port Sandraborough, NJ 39609",WEBAPP,FR,1,2,1,3,215,6,2023-06-09 14:20:31,other,3,3,2023-06-08 03:37:11,497,229,228
3d1e19f2-9101-433b-bf43-6b47d85f933f,2a242b4de318b38abb3182124e5565eaf08d1b08,2022-10-02 00:00:00,2023-06-02 20:19:12,Christopher,Miller,"86142 Larsen Pine
South Robertberg, LA 74985",WEBAPP,USA,1,8,1,2,92,3,2023-06-02 19:14:45,ios,2,2,2023-06-03 06:36:11,477,234,233
6e70d979-5293-4c63-846a-039b1210bb01,0d7b54f34ec4cf1e3a5335435e6c621d8cf9b1e0,2022-08-04 00:00:00,2023-06-01 03:15:24,Alexander,Smith,"0191 Jeffrey Ferry
Brandonbury, WV 56664",WEBAPP,SPAIN,1,5,0,4,134,8,2023-06-06 20:55:06,ios,4,4,2023-06-07 00:48:55,536,235,229
32443d9a-2bbb-44a4-8a61-fab91287cdf9,0b7a9e799fcb6b7809dec8ea158fa46627258c7d,2022-05-30 00:00:00,2023-06-04 13:42:34,Marissa,Wall,"68012 Tiffany Forges
Mitchellberg, MN 48959",PHONE,SPAIN,1,4,0,1,28,2,2023-06-08 02:24:57,ios,1,1,2023-06-04 13:52:44,602,232,232
b9f2a9fd-f175-4f35-ae84-c9f12561ce48,35c617989c12d5cad0decc17d18b9301830c23f8,2022-11-05 00:00:00,2023-06-05 05:36:43,Nathan,Watson,"Unit 0072 Box 1181
DPO AP 74628",WEBAPP,SPAIN,1,2,1,1,33,1,2023-06-03 19:50:07,other,2,2,2023-06-08 07:34:15,443,231,228
c4b66ae5-932b-4af6-bc55-daa7358e5d54,338249ede0ca6ee39f7fc39d74afeceb20d38a29,2022-09-24 00:00:00,2023-06-06 03:21:33,Ronald,Patterson,"4893 Ronald Course Apt. 007
Brianmouth, WV 16156",WEBAPP,SPAIN,1,0,1,1,56,2,2023-06-07 05:39:07,other,1,1,2023-06-02 01:31:24,485,230,234
d6dffbf0-dd39-4c16-8f4a-420b7fddf7e8,481abe08a20eb1d82f97acaa42899780c3025501,2022-12-10 00:00:00,2023-06-07 11:58:21,Kathleen,Hodges,"42383 Erickson Ford Suite 763
Mackport, MP 77823",PHONE,SPAIN,1,7,1,4,165,8,2023-06-08 23:29:45,ios,4,4,2023-06-03 13:45:14,408,229,233
0f1f0467-36f4-4974-8b12-20742183fa8e,50ba8048af720450c22ef435d57605451114750c,2022-12-09 00:00:00,2023-06-09 11:52:15,David,Anderson,"09828 Hood Shores Suite 010
South Lorraineland, MP 36724",WEBAPP,FR,1,3,0,1,80,2,2023-06-03 23:26:07,other,1,1,2023-06-02 13:53:36,409,227,234
7b0d636c-1061-4fa7-8b72-ca02abb805b1,0d7b54f34ec4cf1e3a5335435e6c621d8cf9b1e0,2022-12-02 00:00:00,2023-06-01 03:15:24,Alexander,Smith,"0191 Jeffrey Ferry
Brandonbury, WV 56664",WEBAPP,SPAIN,1,6,0,2,58,3,2023-06-06 20:55:27,ios,2,1,2023-06-09 05:55:27,416,235,227
75aaaeb8-e1f8-4d9d-93e6-f02ca3b3c1d2,5d2a97d400c30d2ebae38847a94730b5b863e3f4,2022-10-23 00:00:00,2023-06-08 15:22:11,Andrew,Johnson,"2752 Hernandez Common
Port Laurenville, MP 18757",WEBAPP,SPAIN,1,2,1,1,76,2,2023-06-04 05:25:34,ios,1,1,2023-06-05 03:03:28,456,228,231
e73e3a51-7413-4ef8-94e5-fc6740bbe6df,532612ee46a33ce2ddd9f574cfd214a06fc8c6a2,2022-10-10 00:00:00,2023-06-07 13:02:17,Robin,Rocha,"679 Christine Camp
Andrewmouth, PW 61633",PHONE,USA,1,3,1,1,11,1,2023-06-01 14:06:10,other,1,1,2023-06-06 10:38:35,469,229,230
c11c5d68-2db5-4d92-b374-711aeb61a500,ccf48a52458b87ee54d5edd2d42bfe8e48c4a600,2023-03-26 00:00:00,2023-06-07 21:07:51,Derrick,Taylor,"422 Williams Wells Suite 738
Mcdonaldmouth, PW 90527",WEBAPP,FR,1,3,1,1,28,2,2023-06-08 16:03:55,ios,1,1,2023-06-01 08:19:23,302,229,235
c81ea90a-268c-47fb-9983-ed5ec09c2331,9b4f2c74fc5f0213061f78279164d358f9400842,2023-06-04 00:00:00,2023-06-09 17:02:09,Gary,Jackson,"6588 Simpson Prairie Apt. 792
Kayleefort, NE 63141",WEBAPP,USA,1,3,1,5,248,10,2023-06-08 20:38:45,android,5,5,2023-06-03 20:25:35,232,227,233
16947159-daf6-4bdd-8e4e-d8615b13e9c9,f9a036497afb82a726762a49f0de4282a02f655d,2023-04-11 00:00:00,2023-06-04 17:01:17,Jaclyn,Haynes,"9320 Davis Passage
East Brookeview, KS 38181",PHONE,FR,0,4,0,3,160,6,2023-06-04 09:42:02,other,3,3,2023-06-05 16:22:27,286,232,231
f4e0cb8d-967c-4024-969c-0a603482c443,ceb4e135fdff74dee97c0af32da7e572068013e2,2023-05-09 00:00:00,2023-06-05 23:02:22,Daniel,Wilson,"5171 George Highway
East James, OK 97195",WEBAPP,SPAIN,0,4,1,5,278,10,2023-06-07 03:17:20,ios,5,4,2023-06-04 02:01:17,258,231,232
1408815d-b41a-463f-a171-a303efa40618,aeab53b76516787747751a096f1c361c474b33ca,2023-03-22 00:00:00,2023-06-02 15:56:47,Kristi,Floyd,"48404 Lam Skyway
Davisshire, HI 04001",PHONE,SPAIN,1,0,1,1,58,2,2023-06-08 16:52:53,ios,1,1,2023-06-07 18:52:01,306,234,229
65df260e-9995-4af0-9642-5e45e299ad0e,23799f4b3804d8b225c2e2874442ec5e89642882,2023-03-28 00:00:00,2023-06-08 00:59:13,Christopher,Miller,"92883 Aaron Port Suite 212
New Heather, NJ 19592",WEBAPP,FR,0,3,0,2,42,3,2023-06-07 21:44:14,ios,2,2,2023-06-03 21:38:37,300,228,233
f43c29dc-10b2-4d02-9c8d-df0fdc06ae3a,5d2d5adc6aa6038b43f5af8f53bc8aaba4e1bbd0,2023-02-21 00:00:00,2023-06-05 15:31:47,James,Harris,"USNV Walker
FPO AA 19105",WEBAPP,USA,1,2,0,1,22,1,2023-06-07 10:56:04,other,1,1,2023-06-01 22:09:45,335,231,235
267e6c40-83d3-4fe9-87a1-1d7c1f7bde90,b719c367444d656e2fa79a85131583571ae6e2e6,2023-02-17 00:00:00,2023-06-02 01:33:24,Donna,Guerrero,"65796 Kristi Ville Suite 130
Cardenasborough, WI 87719",PHONE,SPAIN,1,8,1,1,52,2,2023-06-02 13:34:01,ios,1,1,2023-06-05 13:31:50,339,234,231
55953f4e-1ebd-4bb3-aee2-037fbbf79e74,0f032464239b336a957ec9635c8450bcedb69bd0,2023-03-12 00:00:00,2023-06-05 18:58:35,Roy,Patterson,"Unit 4551 Box 2326
DPO AA 87723",WEBAPP,SPAIN,1,7,0,3,154,6,2023-06-06 10:55:31,ios,3,3,2023-06-02 17:01:07,316,231,234
d7d8bbf2-5513-4185-b9a8-e0f6a29597ef,77de03eb9f7efe6659d9337076b6804371d0abd1,2021-07-30 00:00:00,2023-06-06 01:10:26,Colleen,Garrett,"0675 Ashley Corner Suite 078
North Thomasbury, PA 88952",MOBILE,USA,1,7,1,3,243,7,2023-06-08 23:20:23,ios,3,3,2023-06-02 10:57:57,906,230,234
25ac23f7-5614-46b3-b731-3c90b9aedf56,33574a2c95bd45767db132798b7c73433b345c78,2022-02-22 00:00:00,2023-06-09 08:51:04,Robin,Mcintyre,"3530 Madden Expressway
Brittanyport, ME 80994",PHONE,USA,0,5,1,4,218,10,2023-06-09 07:59:07,ios,4,4,2023-06-06 05:23:42,699,227,230
e64b2926-0f5c-4142-9e27-cc7582c0984d,6b2fe14b7a05f38c07e267b0e3e298b812d717d7,2021-10-10 00:00:00,2023-06-02 20:32:08,Jessica,Gross,"51108 Randy Expressway
New Jacobtown, AK 34030",PHONE,SPAIN,1,8,1,3,158,5,2023-06-06 08:52:30,other,3,3,2023-06-05 07:04:43,834,234,231
185b53f6-bbc2-4f4c-99e4-8a6515e0d3af,9e1aed5ef40087c8e877cd60d0cdf3cdc8a80aea,2022-01-17 00:00:00,2023-06-05 06:09:56,Lauren,Yates,"980 Garrett Union Suite 566
Lake Anthonystad, NV 26152",PHONE,USA,0,1,1,2,106,4,2023-06-07 05:16:58,other,2,2,2023-06-07 16:38:39,735,231,229
788f7dbf-836a-45fd-b611-323805e4dd21,2a242b4de318b38abb3182124e5565eaf08d1b08,2022-03-06 00:00:00,2023-06-02 20:19:12,Christopher,Miller,"86142 Larsen Pine
South Robertberg, LA 74985",WEBAPP,SPAIN,0,9,1,1,44,2,2023-06-08 17:11:27,android,1,1,2023-06-03 23:36:30,687,234,233
a3753d1d-263d-4d5e-be0d-283bd6886276,f27f124d59dfc2141ea8c79632bac2923e7be1a5,2022-01-17 00:00:00,2023-06-03 06:50:22,Dawn,Day,"11125 Briana Cliff Apt. 025
Williamsonberg, AK 47936",MOBILE,FR,1,1,1,2,90,5,2023-06-08 21:46:15,ios,2,2,2023-06-04 07:00:28,735,233,232
c4041681-748a-4df8-a19a-7478d0113b9d,4804fa83fade66a0e89d2969baaaf0df1b11cce6,2021-08-24 00:00:00,2023-06-05 15:40:06,Travis,Vasquez,"9446 Natasha Highway
Benjaminbury, AR 37392",WEBAPP,USA,0,6,1,2,152,4,2023-06-08 10:39:02,other,2,2,2023-06-05 14:20:26,881,231,231
d7dfe29d-4b98-45cc-9e8d-9cdd5c268a27,0b334d8b03783cd77014870a91f69698bf43e463,2021-11-10 00:00:00,2023-06-09 10:11:15,Joseph,Adams,"15842 Vanessa Fall
Port Allisonborough, ID 15234",WEBAPP,USA,1,9,1,4,166,8,2023-06-09 09:38:29,ios,4,4,2023-06-02 05:54:35,803,227,234
02999024-a6ca-4dc8-9e1f-14d46bfc8bc7,45488eec88452af67c079000f07aa19db57e8007,2022-02-05 00:00:00,2023-06-04 17:41:18,Shawna,Mays,"8273 Perry Manor
West Allison, ME 23037",PHONE,FR,1,5,0,1,33,3,2023-06-03 13:04:03,ios,1,1,2023-06-01 08:33:54,716,232,235
314646f8-d35d-47eb-8ca3-132a92fae5d8,24859b4ed14ec589d035df9aba19a6ca1c8e69a9,2022-05-13 00:00:00,2023-06-07 22:02:39,Daniel,Rodriguez,"453 Kyle View Suite 262
Nicoleberg, CA 61045",WEBAPP,USA,1,8,1,2,70,3,2023-06-09 04:51:10,other,2,2,2023-06-06 17:21:33,619,229,230
3e04904c-f23a-40e7-8069-81ae848e56f9,1f8322f69586054f4c4a55828c60af3eacf376a3,2022-06-12 00:00:00,2023-06-03 19:38:08,Christopher,Miller,"552 Carolyn Drive
South Deborah, PW 61621",WEBAPP,FR,0,7,0,1,48,2,2023-06-09 02:45:52,other,1,1,2023-06-05 17:27:26,589,233,231
2041930d-8ec9-4b4d-ac7e-4ae6e4ba5b2b,8655013f9be864b02b945de60180b4adaf9a8fe4,2022-08-02 00:00:00,2023-06-06 12:33:16,Jacqueline,Warner,"7094 Bryan Knolls
West Stephanie, VI 96858",PHONE,FR,1,0,1,4,230,7,2023-06-06 07:58:03,other,4,4,2023-06-05 09:28:06,538,230,231
a5bfd406-0233-40eb-9981-406a28a7d79f,eef943e91f5845a37b6801e6302a6af8c450e253,2022-09-09 00:00:00,2023-06-03 09:11:07,Eric,Moore,"PSC 8471, Box 1389
APO AE 10474",WEBAPP,USA,1,3,1,1,84,3,2023-06-01 13:21:40,android,1,1,2023-06-07 19:16:31,500,233,229
9f1f9968-ed14-4651-8d1f-0cb797c35275,a7e9b1174091f6edd932be4ef61486751205031f,2022-04-05 00:00:00,2023-06-03 10:33:52,Ashley,Bradley,"Unit 3731 Box 8684
DPO AA 30538",MOBILE,FR,1,7,0,2,91,4,2023-06-08 03:37:11,other,2,2,2023-06-05 21:25:30,657,233,231
29a98ef0-9111-4478-8b70-744a12d8030e,9c03e6022dd3a2005be3f6e43187620e4811b881,2022-11-07 00:00:00,2023-06-01 13:47:23,Linda,Lara,"978 Dodson Camp
Cookmouth, IN 17720",PHONE,FR,1,3,1,1,40,2,2023-06-07 04:06:38,other,1,1,2023-06-06 00:23:20,441,235,230
93e706e0-0d4f-4e2c-8a7d-982cd7be5950,3575583a94e1b5588fd831fce3e8f93cdb44acba,2022-11-29 00:00:00,2023-06-07 18:38:36,Meghan,Mathis,"2104 Glass Shoals
Santosport, PA 50841",PHONE,FR,1,9,1,4,253,9,2023-06-09 07:16:13,other,4,4,2023-06-06 20:15:32,419,229,230
491259d4-4467-4ee6-bd11-f3748a32cd4b,a9f7188c8054a9bcf217c8f036ef376fa636cceb,2022-10-09 00:00:00,2023-06-09 20:25:52,Jennifer,Ball,"0515 Jeffrey Hill
Port James, MO 79324",PHONE,SPAIN,1,5,0,2,131,4,2023-06-07 14:05:00,ios,2,2,2023-06-03 21:11:51,470,227,233
c1765d3c-6c33-4be4-8a62-79a6a564b215,bfd30630a7db32e7a0f354ff6c3218229d2d03a8,2022-10-21 00:00:00,2023-06-03 14:26:25,Olivia,Mercado,"829 Jason Place Apt. 103
Dennisside, AK 19137",PHONE,SPAIN,0,6,0,2,55,3,2023-06-05 01:58:09,ios,2,2,2023-06-03 12:15:01,458,233,233
15bc8669-c5ad-46e8-86c9-4efe9a9057bb,67ab8f7cd59df929345b7ee0543567341a8d05a1,2023-05-15 00:00:00,2023-06-08 14:22:34,Shawn,Chavez,"49699 Nichols Lodge Apt. 054
New Susan, KY 18267",WEBAPP,SPAIN,1,7,1,6,239,9,2023-06-07 22:23:07,other,6,6,2023-06-06 15:51:03,252,228,230
7b7711a9-844e-4766-a9d7-86341362c26a,975595f1d7bf1a1add43bd010df695be43f5ac43,2023-04-13 00:00:00,2023-06-04 17:24:40,Tracy,Burns,"4651 Vincent Point
Port William, ND 64410",WEBAPP,USA,1,5,1,2,82,5,2023-06-09 20:15:55,ios,2,2,2023-06-06 23:51:33,284,232,230
8d5e6241-e365-49f4-aba7-035d4031fdfe,8ec190d43d0a12203b6811379a8cac85599561e3,2023-04-05 00:00:00,2023-06-07 05:12:45,Kevin,Torres,"Unit 0526 Box 0411
DPO AE 20542",WEBAPP,SPAIN,1,2,1,3,88,4,2023-06-09 06:32:49,ios,3,3,2023-06-08 10:37:57,292,229,228
c066291a-32df-48d4-9691-0f549168eee5,1ead551054f698cad51f5712a804b222cadc8e57,2023-02-27 00:00:00,2023-06-06 15:43:52,Craig,Garcia,"PSC 2820, Box 2720
APO AA 37573",WEBAPP,FR,1,8,0,2,87,4,2023-06-08 08:23:41,android,2,2,2023-06-08 15:54:06,329,230,228
7bc1a196-fd8a-45b5-baa4-ce2210fff785,49a481032bed2144bc193ed3db1ab2ee7cd1838b,2021-11-06 00:00:00,2023-06-07 13:57:22,Denise,Pearson,"358 Fleming Prairie
East Amandashire, AL 29981",MOBILE,SPAIN,1,3,0,3,177,9,2023-06-09 16:04:06,ios,3,3,2023-06-05 08:20:09,807,229,231
f3921a2d-9214-4ff2-b4c4-e353256b7dff,49a481032bed2144bc193ed3db1ab2ee7cd1838b,2021-09-07 00:00:00,2023-06-07 13:57:22,Denise,Pearson,"358 Fleming Prairie
East Amandashire, AL 29981",MOBILE,FR,1,3,0,2,66,4,2023-06-09 13:12:59,other,2,2,2023-06-06 13:04:38,867,229,230
8e998cde-e7c3-4f4c-8de4-123855c7d691,fb87b78b9f0a7fe141cbc305f97e7b0f1e5f651d,2021-08-03 00:00:00,2023-06-02 08:41:10,Patricia,Mcclain,"9889 Decker Village
West Maryfort, AS 89347",PHONE,USA,0,10,1,1,76,2,2023-06-07 14:50:32,ios,1,1,2023-06-05 11:05:32,902,234,231
289aa301-8424-4af4-bf7a-3595d668e67b,c6cd7beed666d2698a5fe7608b11546b9994de86,2022-04-02 00:00:00,2023-06-02 20:30:20,Jane,Padilla,"286 Angela Row
South Rachel, AL 90762",PHONE,SPAIN,1,9,0,1,32,2,2023-06-03 21:50:07,ios,1,1,2023-06-05 08:57:50,660,234,231
60fe3ad0-c1e8-4896-93ca-786107576f33,a96f6d80fae86b99865122d5dab63cf65b985a1e,2021-08-24 00:00:00,2023-06-06 05:17:38,Lauren,Lindsey,"Unit 3324 Box 2272
DPO AA 31600",PHONE,USA,1,1,1,1,22,2,2023-06-08 21:45:13,android,1,1,2023-06-09 04:03:38,881,230,227
9c578ae0-a270-43dc-9b57-9894a657bce6,77de03eb9f7efe6659d9337076b6804371d0abd1,2021-10-28 00:00:00,2023-06-06 01:10:26,Colleen,Garrett,"0675 Ashley Corner Suite 078
North Thomasbury, PA 88952",MOBILE,FR,1,3,0,1,64,2,2023-06-08 06:15:01,other,2,2,2023-06-07 07:57:40,816,230,229
3fffa7b3-3bab-40a5-9043-7a9927c65cb0,b3ac73929dbdd97321a238f37a0403f9559b0fc0,2021-09-01 00:00:00,2023-06-01 18:10:33,Gloria,Parks,"161 Riley Expressway
Austinmouth, NH 26441",PHONE,FR,1,4,0,1,36,2,2023-06-01 00:17:20,other,1,1,2023-06-06 06:23:12,873,235,230
5f1392b3-73bb-4edb-8be6-9f766e3c8b70,c417ac57de78fd0e1c1158fec72ce6103a0f1336,2022-01-31 00:00:00,2023-06-02 14:59:28,Miguel,Wood,"30578 Danielle Wall
Robertstad, CO 06154",WEBAPP,FR,0,1,0,1,108,3,2023-06-04 23:42:54,ios,1,1,2023-06-09 05:05:35,721,234,227
f003d0ab-f1b3-4261-8cc5-bea84977c4ee,288761fd3a999511bdde31580679268fcd15faa2,2022-07-25 00:00:00,2023-06-07 17:17:38,Jennifer,Dawson,"USCGC Reynolds
FPO AP 56176",PHONE,SPAIN,1,7,0,2,84,3,2023-06-08 19:58:18,android,2,2,2023-06-03 00:09:40,546,229,233
c4566b8a-1eea-45f8-b189-04f00443140d,546ffabaaffa01af3460e5fd1e4e0a15cb4865b8,2022-07-19 00:00:00,2023-06-08 15:24:19,Alex,Smith,"6466 Cook Falls
North Patricia, FL 81219",WEBAPP,FR,0,4,1,1,20,2,2023-06-07 11:44:40,other,1,1,2023-06-04 20:46:03,552,228,232
e0b60ab9-5470-4a14-b8b8-47cb6f860dcf,33574a2c95bd45767db132798b7c73433b345c78,2022-04-23 00:00:00,2023-06-09 08:51:04,Robin,Mcintyre,"3530 Madden Expressway
Brittanyport, ME 80994",PHONE,FR,0,1,0,1,20,1,2023-06-02 04:12:56,ios,1,1,2023-06-02 20:22:32,639,227,234
ad3371f0-661f-4cda-8f0b-a9d81c630edf,74c2281c4fbad2f716d0a709bb56040df57f777e,2022-11-02 00:00:00,2023-06-03 01:05:27,Edwin,Hernandez,"9410 Melissa Rest
Stevenhaven, LA 17138",WEBAPP,SPAIN,1,7,1,4,186,6,2023-06-09 17:50:57,ios,4,4,2023-06-06 19:57:17,446,233,230
aecb0362-4f38-4963-b5a7-21873dc32cbb,087ebff5380b17f991c51633c14e5a4687c55b5d,2022-09-29 00:00:00,2023-06-09 08:47:06,Kathryn,Hines,"96024 Ramirez Fields
Allenmouth, NE 92827",PHONE,USA,0,8,1,1,13,1,2023-06-01 02:44:13,ios,1,1,2023-06-06 23:30:50,480,227,230
d1c3c2e6-5a37-49e0-9de4-77d03d690e3f,ac163be30d3079a13dd5c20f786f9727d8f5ff51,2022-12-17 00:00:00,2023-06-03 16:13:38,Allen,Smith,"PSC 0587, Box 1988
APO AP 42871",WEBAPP,SPAIN,1,1,1,4,220,8,2023-06-06 10:11:30,ios,4,4,2023-06-05 23:07:03,401,233,231
84e5a680-63c8-4811-80a5-041dbbeb70ca,80d655235762e55a28371bacbde5d8965a4e2df0,2023-02-17 00:00:00,2023-06-07 18:29:48,Christopher,Miller,"USCGC Cooper
FPO AA 06890",WEBAPP,USA,0,3,1,1,81,3,2023-06-02 09:29:41,android,1,1,2023-06-02 07:13:43,339,229,234
009248ba-1e35-4c7e-bdab-f515f6448a1d,3cb288f2afe17461c8062e58b659d286185cefdd,2023-06-07 00:00:00,2023-06-05 21:37:08,Ashley,Bradley,"267 Kenneth Radial Apt. 438
Kirbyland, AK 67677",MOBILE,SPAIN,1,10,0,1,32,2,2023-06-09 19:42:46,other,1,1,2023-06-03 16:09:04,229,231,233
bbd21c60-9c53-4f6f-b452-399070684214,a2233262e66a09ac005001c1845906335640ab1b,2023-03-14 00:00:00,2023-06-03 17:01:26,Eric,Moore,"534 Christina Points Suite 541
South Jorge, MS 07100",WEBAPP,SPAIN,1,6,0,2,83,4,2023-06-07 09:46:15,ios,3,3,2023-06-06 04:12:31,314,233,230
106b2c36-808a-4649-9a95-e165715ca9f9,5b0beeed8177a6f1b5bd0826ec3ce331a4b8c567,2021-12-16 00:00:00,2023-06-08 10:23:58,Michael,Bailey,"USNV Carlson
FPO AP 90009",WEBAPP,FR,1,5,0,1,58,2,2023-06-03 20:34:42,,2,2,2023-06-03 16:28:40,767,228,233
acaafd58-53c3-4c3f-9a8d-631652221e4c,1ead551054f698cad51f5712a804b222cadc8e57,2022-02-02 00:00:00,2023-06-06 15:43:52,Craig,Garcia,"PSC 2820, Box 2720
APO AA 37573",WEBAPP,USA,1,3,1,2,67,3,2023-06-06 13:08:33,ios,3,3,2023-06-05 23:59:40,719,230,231
47955043-aeca-42d5-89cc-4ec11a06257a,5e08f890935e2a1a8651795e6bb82bb20f114c6d,2021-11-20 00:00:00,2023-06-03 10:36:07,Jason,Lewis,"806 Christian Camp Apt. 831
Thompsonport, VA 78636",WEBAPP,USA,0,6,1,1,33,3,2023-06-04 09:19:42,android,1,1,2023-06-07 22:14:38,793,233,229
77ab666f-6374-4ea7-b876-61822418304c,98ab65890d5087d383ca4fa91f22a2d5a24a4c31,2022-06-24 00:00:00,2023-06-06 16:34:34,Ernest,Moore,"127 Webb Drive
Elizabethbury, CT 65649",WEBAPP,FR,0,10,1,2,63,3,2023-06-06 03:53:16,ios,2,2,2023-06-03 18:02:50,577,230,233
dc1412a0-1168-4f27-bd81-6d73a0611c88,254d37d3df021b6f7859bc3dedccf2981abb8fea,2022-07-21 00:00:00,2023-06-01 23:29:40,Andrew,Smith,"098 Walter Port
Lisaburgh, WA 90190",WEBAPP,USA,1,8,1,1,90,3,2023-06-01 05:21:01,android,1,1,2023-06-09 05:27:02,550,235,227
38adf9b6-d64d-410e-af28-df53959588e1,3fe9fa65eec3a5844d0964b4e8eae58e4a209aa9,2023-01-22 00:00:00,2023-06-02 12:54:25,John,Sanchez,"Unit 0560 Box 1723
DPO AA 73151",WEBAPP,FR,1,8,0,1,24,2,2023-06-03 04:13:51,ios,1,1,2023-06-06 20:24:27,365,234,230
6894ef80-de64-4e7b-807e-4ca35703a4c4,6d1c30eda49948158b6e64fbb7bf0e39690f981c,2023-01-15 00:00:00,2023-06-02 04:03:58,Cole,Davis,"17348 Mary View Apt. 652
Clarkemouth, MN 26127",WEBAPP,FR,1,7,0,2,140,4,2023-06-08 07:37:52,other,2,2,2023-06-02 04:32:09,372,234,234
0339c8ac-77a7-4c08-a184-aeb8cf578a76,f12c8f0a272d00bcd46ab4a0c7f4141460a329f2,2022-11-16 00:00:00,2023-06-02 21:02:46,Joel,Young,"16999 Michael Alley Apt. 910
Nguyenport, KS 99031",WEBAPP,SPAIN,1,1,1,3,140,5,2023-06-08 20:46:08,android,3,3,2023-06-09 02:19:26,432,234,227
38da5036-640a-43da-b66f-1cb970f62e90,0b7a9e799fcb6b7809dec8ea158fa46627258c7d,2023-03-26 00:00:00,2023-06-04 13:42:34,Marissa,Wall,"68012 Tiffany Forges
Mitchellberg, MN 48959",PHONE,FR,1,6,1,1,42,2,2023-06-06 06:02:50,other,1,1,2023-06-07 10:42:37,302,232,229
e10098d6-0761-4b87-9ba4-57a9817e251e,424d5e0468c17b013b3a867febdcf813ef1fbb53,2023-06-03 00:00:00,2023-06-05 17:30:45,Earl,Hernandez,"62954 Andrew Orchard
Stephensport, VT 12680",WEBAPP,USA,1,4,0,1,70,2,2023-06-08 16:30:46,other,1,1,2023-06-08 19:06:06,233,231,228
ee2a03f5-a139-44ee-8c26-d3e8ffd5ddc4,2a242b4de318b38abb3182124e5565eaf08d1b08,2021-08-08 00:00:00,2023-06-02 20:19:12,Christopher,Miller,"86142 Larsen Pine
South Robertberg, LA 74985",WEBAPP,FR,1,5,1,1,24,2,2023-06-08 12:46:57,ios,1,1,2023-06-02 22:39:04,897,234,234
da6e2c37-da71-4856-a3dd-71bbce831906,9bcdef7f25a4587c31b2decc8342e783054c96c5,2021-11-24 00:00:00,2023-06-05 01:43:44,Crystal,Soto,"884 Owens Well Apt. 024
South Christopherberg, TN 21961",MOBILE,SPAIN,0,3,1,1,56,2,2023-06-03 14:49:10,ios,1,1,2023-06-08 15:22:11,789,231,228
67f1cc8e-5db1-4b1c-b1a9-732db8bf341a,dcb3821124ee16120f5a5eda1e7ce08cbf6e5142,2021-11-26 00:00:00,2023-06-07 02:07:24,Gary,Jackson,"1779 Powers Squares
Tinaside, WY 19157",WEBAPP,FR,0,5,0,1,36,2,2023-06-06 11:01:24,ios,1,1,2023-06-06 02:46:59,787,229,230
f785c533-affb-4d7a-a0be-f1dec5596816,4c9d435c969c93c532eb0a752c0a05b568520b45,2021-08-07 00:00:00,2023-06-05 02:12:09,Todd,Tucker,"2998 Scott Overpass
East Williamville, GA 19474",WEBAPP,USA,1,10,1,1,68,2,2023-06-01 15:23:59,other,1,1,2023-06-05 02:02:41,898,231,231
9fb9d090-9fd8-4772-937a-d06de11690e1,5cc6b6c18c7d35fe214041c5b363363e2d644793,2022-06-19 00:00:00,2023-06-04 20:56:01,Catherine,Lawson,"153 Heather Turnpike Suite 965
Keithhaven, IN 60472",MOBILE,SPAIN,0,3,1,1,78,2,2023-06-06 20:51:44,other,2,2,2023-06-03 23:09:39,582,232,233
80668b0c-f903-4c42-a9e5-05535eefb219,0aa1a092799e84dadfd45db40db53b94fbbf5c56,2023-03-30 00:00:00,2023-06-02 01:42:11,Jessica,Daniel,"9587 Caldwell Meadow
East Christine, MA 11986",PHONE,USA,1,6,1,2,54,2,2023-06-05 03:20:13,other,2,2,2023-06-04 03:21:10,298,234,232
85cd6cd4-d6cc-4829-bd3a-6009f5d299f2,a6dacb8a58d18e84181961cc418e76d8be639c88,2023-02-12 00:00:00,2023-06-05 16:03:24,John,Wright,"319 Cooley Valley Suite 145
Rachaelhaven, UT 24668",WEBAPP,FR,0,9,1,1,32,2,2023-06-02 17:00:40,other,1,1,2023-06-08 22:49:35,344,231,228
37feb881-2c82-4ab2-836f-d99fb66321ad,2074b196d94aeb5eadb863455f9984d0ea64426f,2022-09-04 00:00:00,2023-06-03 03:09:07,Ronald,Patterson,"37089 Michaela Passage Suite 794
East Jennahaven, IA 15214",WEBAPP,SPAIN,1,7,0,1,35,1,2023-06-08 21:30:09,other,2,2,2023-06-08 07:20:51,505,233,228
